,chrom,index,coverage
1306,chr1,1306,0
1307,chr1,1307,0
1308,chr1,1308,0
1309,chr1,1309,0
1310,chr1,1310,0
1311,chr1,1311,0
1312,chr1,1312,0
1313,chr1,1313,0
1314,chr1,1314,0
1315,chr1,1315,0
1316,chr1,1316,0
1317,chr1,1317,0
1318,chr1,1318,0
1319,chr1,1319,0
1320,chr1,1320,0
1321,chr1,1321,0
1322,chr1,1322,0
1323,chr1,1323,0
1324,chr1,1324,0
1325,chr1,1325,0
1326,chr1,1326,0
1327,chr1,1327,0
1328,chr1,1328,0
1329,chr1,1329,0
1330,chr1,1330,0
1331,chr1,1331,0
1332,chr1,1332,0
1333,chr1,1333,0
1334,chr1,1334,0
1335,chr1,1335,0
1336,chr1,1336,0
1337,chr1,1337,0
1338,chr1,1338,0
1339,chr1,1339,0
1340,chr1,1340,0
1341,chr1,1341,0
1342,chr1,1342,0
1343,chr1,1343,0
1344,chr1,1344,0
1345,chr1,1345,0
1346,chr1,1346,0
1347,chr1,1347,0
1348,chr1,1348,0
1349,chr1,1349,0
1350,chr1,1350,0
1351,chr1,1351,0
1352,chr1,1352,0
1353,chr1,1353,0
1354,chr1,1354,0
1355,chr1,1355,0
1356,chr1,1356,0
1357,chr1,1357,0
1358,chr1,1358,0
1359,chr1,1359,0
1360,chr1,1360,0
1361,chr1,1361,0
1362,chr1,1362,0
1363,chr1,1363,0
1364,chr1,1364,0
1365,chr1,1365,0
1366,chr1,1366,0
1367,chr1,1367,0
1368,chr1,1368,0
1369,chr1,1369,0
1370,chr1,1370,0
1371,chr1,1371,0
1372,chr1,1372,0
1373,chr1,1373,0
1374,chr1,1374,0
1375,chr1,1375,0
1376,chr1,1376,0
1377,chr1,1377,0
1378,chr1,1378,0
1379,chr1,1379,0
1380,chr1,1380,0
1381,chr1,1381,0
1382,chr1,1382,0
1383,chr1,1383,0
1384,chr1,1384,0
1385,chr1,1385,0
1386,chr1,1386,0
1387,chr1,1387,0
1388,chr1,1388,0
1389,chr1,1389,0
1390,chr1,1390,0
1391,chr1,1391,0
1392,chr1,1392,0
1393,chr1,1393,0
1394,chr1,1394,0
1395,chr1,1395,0
1396,chr1,1396,0
1397,chr1,1397,0
1398,chr1,1398,0
1399,chr1,1399,0
1400,chr1,1400,0
1401,chr1,1401,0
1402,chr1,1402,0
1403,chr1,1403,0
1404,chr1,1404,0
1405,chr1,1405,0
1406,chr1,1406,0
1407,chr1,1407,0
1408,chr1,1408,0
1409,chr1,1409,0
1410,chr1,1410,0
1411,chr1,1411,0
1412,chr1,1412,0
1413,chr1,1413,0
1414,chr1,1414,0
1415,chr1,1415,0
1416,chr1,1416,0
1417,chr1,1417,0
1418,chr1,1418,0
1419,chr1,1419,0
1420,chr1,1420,0
1421,chr1,1421,0
1422,chr1,1422,0
1423,chr1,1423,0
1424,chr1,1424,0
1425,chr1,1425,33
1426,chr1,1426,640
1427,chr1,1427,2778
1428,chr1,1428,805
1429,chr1,1429,23
1430,chr1,1430,0
1431,chr1,1431,773
1432,chr1,1432,546
1433,chr1,1433,532
1434,chr1,1434,558
1435,chr1,1435,23
1436,chr1,1436,75
1437,chr1,1437,2836
1438,chr1,1438,2401
1439,chr1,1439,591
1440,chr1,1440,72
1441,chr1,1441,862
1442,chr1,1442,403
1443,chr1,1443,2707
1444,chr1,1444,418
1445,chr1,1445,870
1446,chr1,1446,1274
1447,chr1,1447,168
1448,chr1,1448,9324
1449,chr1,1449,589
1450,chr1,1450,454
1451,chr1,1451,20353
1452,chr1,1452,6637
1453,chr1,1453,8805
1454,chr1,1454,5168
1455,chr1,1455,35150
1456,chr1,1456,1881
1457,chr1,1457,641
1458,chr1,1458,358
1459,chr1,1459,620
1460,chr1,1460,9474
1461,chr1,1461,279
1462,chr1,1462,1186
1463,chr1,1463,1214
1464,chr1,1464,10361
1465,chr1,1465,2984
1466,chr1,1466,17403
1467,chr1,1467,1379
1468,chr1,1468,165
1469,chr1,1469,56
1470,chr1,1470,1634
1471,chr1,1471,236
1472,chr1,1472,15
1473,chr1,1473,14
1474,chr1,1474,867
1475,chr1,1475,8588
1476,chr1,1476,1212
1477,chr1,1477,639
1478,chr1,1478,199
1479,chr1,1479,2715
1480,chr1,1480,9025
1481,chr1,1481,3445
1482,chr1,1482,10434
1483,chr1,1483,1879
1484,chr1,1484,0
1485,chr1,1485,10197
1486,chr1,1486,1553
1487,chr1,1487,8727
1488,chr1,1488,1705
1489,chr1,1489,151
1490,chr1,1490,212
1491,chr1,1491,262
1492,chr1,1492,1116
1493,chr1,1493,143
1494,chr1,1494,2670
1495,chr1,1495,2481
1496,chr1,1496,1186
1497,chr1,1497,239
1498,chr1,1498,1921
1499,chr1,1499,1356
1500,chr1,1500,1343
1501,chr1,1501,19343
1502,chr1,1502,14293
1503,chr1,1503,1310
1504,chr1,1504,4175
1505,chr1,1505,35972
1506,chr1,1506,2861
1507,chr1,1507,4570
1508,chr1,1508,2178
1509,chr1,1509,1685
1510,chr1,1510,4997
1511,chr1,1511,1691
1512,chr1,1512,3365
1513,chr1,1513,9807
1514,chr1,1514,1313
1515,chr1,1515,231
1516,chr1,1516,3736
1517,chr1,1517,2639
1518,chr1,1518,858
1519,chr1,1519,203
1520,chr1,1520,974
1521,chr1,1521,20
1522,chr1,1522,73
1523,chr1,1523,349
1524,chr1,1524,29
1525,chr1,1525,21
1526,chr1,1526,24
1527,chr1,1527,17
1528,chr1,1528,61
1529,chr1,1529,34
1530,chr1,1530,164
1531,chr1,1531,161
1532,chr1,1532,372
1533,chr1,1533,299
1534,chr1,1534,18
1535,chr1,1535,292
1536,chr1,1536,5797
1537,chr1,1537,8619
1538,chr1,1538,381
1539,chr1,1539,7693
1540,chr1,1540,174
1541,chr1,1541,42084
1542,chr1,1542,4881
1543,chr1,1543,1048
1544,chr1,1544,257
1545,chr1,1545,14628
1546,chr1,1546,2182
1547,chr1,1547,183
1548,chr1,1548,821
1549,chr1,1549,2618
1550,chr1,1550,100
1551,chr1,1551,1635
1552,chr1,1552,4152
1553,chr1,1553,1966
1554,chr1,1554,1840
1555,chr1,1555,380
1556,chr1,1556,4220
1557,chr1,1557,2674
1558,chr1,1558,2930
1559,chr1,1559,4636
1560,chr1,1560,785
1561,chr1,1561,3908
1562,chr1,1562,2105
1563,chr1,1563,269
1564,chr1,1564,2217
1565,chr1,1565,15625
1566,chr1,1566,2299
1567,chr1,1567,4334
1568,chr1,1568,36
1569,chr1,1569,139
1570,chr1,1570,1839
1571,chr1,1571,224
1572,chr1,1572,20
1573,chr1,1573,36
1574,chr1,1574,136
1575,chr1,1575,404
1576,chr1,1576,724
1577,chr1,1577,17
1578,chr1,1578,84
1579,chr1,1579,22
1580,chr1,1580,14
1581,chr1,1581,1159
1582,chr1,1582,385
1583,chr1,1583,7
1584,chr1,1584,2265
1585,chr1,1585,18
1586,chr1,1586,6
1587,chr1,1587,9
1588,chr1,1588,1095
1589,chr1,1589,9853
1590,chr1,1590,8440
1591,chr1,1591,513
1592,chr1,1592,19
1593,chr1,1593,70
1594,chr1,1594,21
1595,chr1,1595,14
1596,chr1,1596,14
1597,chr1,1597,55
1598,chr1,1598,1114
1599,chr1,1599,229
1600,chr1,1600,328
1601,chr1,1601,6433
1602,chr1,1602,9007
1603,chr1,1603,1637
1604,chr1,1604,15471
1605,chr1,1605,8008
1606,chr1,1606,9503
1607,chr1,1607,11534
1608,chr1,1608,4985
1609,chr1,1609,2013
1610,chr1,1610,33159
1611,chr1,1611,10210
1612,chr1,1612,278
1613,chr1,1613,3880
1614,chr1,1614,625
1615,chr1,1615,1306
1616,chr1,1616,4172
1617,chr1,1617,1103
1618,chr1,1618,1070
1619,chr1,1619,868
1620,chr1,1620,14
1621,chr1,1621,17
1622,chr1,1622,12
1623,chr1,1623,18
1624,chr1,1624,12195
1625,chr1,1625,1382
1626,chr1,1626,20
1627,chr1,1627,2429
1628,chr1,1628,3
1629,chr1,1629,11
1630,chr1,1630,18
1631,chr1,1631,102
1632,chr1,1632,546
1633,chr1,1633,2051
1634,chr1,1634,10
1635,chr1,1635,27
1636,chr1,1636,6
1637,chr1,1637,15
1638,chr1,1638,23
1639,chr1,1639,29
1640,chr1,1640,11
1641,chr1,1641,41
1642,chr1,1642,7
1643,chr1,1643,1992
1644,chr1,1644,19
1645,chr1,1645,14
1646,chr1,1646,12
1647,chr1,1647,14
1648,chr1,1648,1716
1649,chr1,1649,13
1650,chr1,1650,149
1651,chr1,1651,5
1652,chr1,1652,17
1653,chr1,1653,17
1654,chr1,1654,12
1655,chr1,1655,56
1656,chr1,1656,7129
1657,chr1,1657,5816
1658,chr1,1658,902
1659,chr1,1659,711
1660,chr1,1660,139
1661,chr1,1661,17
1662,chr1,1662,1827
1663,chr1,1663,76
1664,chr1,1664,33
1665,chr1,1665,14
1666,chr1,1666,13
1667,chr1,1667,4902
1668,chr1,1668,3804
1669,chr1,1669,64
1670,chr1,1670,14
1671,chr1,1671,224
1672,chr1,1672,43
1673,chr1,1673,2701
1674,chr1,1674,13
1675,chr1,1675,781
1676,chr1,1676,2843
1677,chr1,1677,880
1678,chr1,1678,3016
1679,chr1,1679,1259
1680,chr1,1680,3434
1681,chr1,1681,9967
1682,chr1,1682,7222
1683,chr1,1683,184
1684,chr1,1684,82
1685,chr1,1685,1187
1686,chr1,1686,27
1687,chr1,1687,23
1688,chr1,1688,853
1689,chr1,1689,321
1690,chr1,1690,326
1691,chr1,1691,1854
1692,chr1,1692,873
1693,chr1,1693,946
1694,chr1,1694,329
1695,chr1,1695,35
1696,chr1,1696,1141
1697,chr1,1697,942
1698,chr1,1698,11874
1699,chr1,1699,3135
1700,chr1,1700,228
1701,chr1,1701,80
1702,chr1,1702,8
1703,chr1,1703,39
1704,chr1,1704,65
1705,chr1,1705,788
1706,chr1,1706,311
1707,chr1,1707,1041
1708,chr1,1708,25
1709,chr1,1709,47
1710,chr1,1710,16
1711,chr1,1711,35
1712,chr1,1712,2774
1713,chr1,1713,1299
1714,chr1,1714,1549
1715,chr1,1715,28526
1716,chr1,1716,20212
1717,chr1,1717,1513
1718,chr1,1718,23
1719,chr1,1719,26
1720,chr1,1720,21
1721,chr1,1721,132
1722,chr1,1722,337
1723,chr1,1723,399
1724,chr1,1724,641
1725,chr1,1725,1690
1726,chr1,1726,13
1727,chr1,1727,137
1728,chr1,1728,36
1729,chr1,1729,13
1730,chr1,1730,18
1731,chr1,1731,1350
1732,chr1,1732,127
1733,chr1,1733,3346
1734,chr1,1734,746
1735,chr1,1735,31
1736,chr1,1736,71
1737,chr1,1737,3264
1738,chr1,1738,5484
1739,chr1,1739,4099
1740,chr1,1740,98
1741,chr1,1741,1248
1742,chr1,1742,1049
1743,chr1,1743,306
1744,chr1,1744,131
1745,chr1,1745,116
1746,chr1,1746,913
1747,chr1,1747,526
1748,chr1,1748,277
1749,chr1,1749,15985
1750,chr1,1750,48
1751,chr1,1751,819
1752,chr1,1752,22
1753,chr1,1753,22
1754,chr1,1754,13
1755,chr1,1755,4
1756,chr1,1756,64
1757,chr1,1757,31
1758,chr1,1758,244
1759,chr1,1759,1203
1760,chr1,1760,546
1761,chr1,1761,105
1762,chr1,1762,46
1763,chr1,1763,52
1764,chr1,1764,42
1765,chr1,1765,96
1766,chr1,1766,23
1767,chr1,1767,13
1768,chr1,1768,7
1769,chr1,1769,29
1770,chr1,1770,7
1771,chr1,1771,6
1772,chr1,1772,20
1773,chr1,1773,42
1774,chr1,1774,20
1775,chr1,1775,35
1776,chr1,1776,27
1777,chr1,1777,5
1778,chr1,1778,7
1779,chr1,1779,48
1780,chr1,1780,54
1781,chr1,1781,40
1782,chr1,1782,18
1783,chr1,1783,186
1784,chr1,1784,31
1785,chr1,1785,69
1786,chr1,1786,101
1787,chr1,1787,1420
1788,chr1,1788,557
1789,chr1,1789,11
1790,chr1,1790,2395
1791,chr1,1791,1424
1792,chr1,1792,109
1793,chr1,1793,1363
1794,chr1,1794,1526
1795,chr1,1795,15
1796,chr1,1796,20
1797,chr1,1797,24
1798,chr1,1798,2767
1799,chr1,1799,1374
1800,chr1,1800,5654
1801,chr1,1801,78
1802,chr1,1802,395
1803,chr1,1803,192
1804,chr1,1804,5980
1805,chr1,1805,20
1806,chr1,1806,51
1807,chr1,1807,108
1808,chr1,1808,1188
1809,chr1,1809,1981
1810,chr1,1810,2620
1811,chr1,1811,92
1812,chr1,1812,43
1813,chr1,1813,10
1814,chr1,1814,236
1815,chr1,1815,112
1816,chr1,1816,195
1817,chr1,1817,667
1818,chr1,1818,114
1819,chr1,1819,44
1820,chr1,1820,21
1821,chr1,1821,34
1822,chr1,1822,87
1823,chr1,1823,4722
1824,chr1,1824,76
1825,chr1,1825,3828
1826,chr1,1826,13
1827,chr1,1827,303
1828,chr1,1828,3067
1829,chr1,1829,7496
1830,chr1,1830,225
1831,chr1,1831,1608
1832,chr1,1832,1195
1833,chr1,1833,12
1834,chr1,1834,240
1835,chr1,1835,30727
1836,chr1,1836,4049
1837,chr1,1837,53
1838,chr1,1838,791
1839,chr1,1839,44
1840,chr1,1840,1085
1841,chr1,1841,22
1842,chr1,1842,17
1843,chr1,1843,35
1844,chr1,1844,1402
1845,chr1,1845,2649
1846,chr1,1846,1499
1847,chr1,1847,2591
1848,chr1,1848,103
1849,chr1,1849,26
1850,chr1,1850,1074
1851,chr1,1851,4299
1852,chr1,1852,13305
1853,chr1,1853,139
1854,chr1,1854,12
1855,chr1,1855,24
1856,chr1,1856,24
1857,chr1,1857,35
1858,chr1,1858,16
1859,chr1,1859,13
1860,chr1,1860,11
1861,chr1,1861,25
1862,chr1,1862,6837
1863,chr1,1863,11449
1864,chr1,1864,66
1865,chr1,1865,64
1866,chr1,1866,54
1867,chr1,1867,133
1868,chr1,1868,42
1869,chr1,1869,643
1870,chr1,1870,78
1871,chr1,1871,33
1872,chr1,1872,26
1873,chr1,1873,54
1874,chr1,1874,59
1875,chr1,1875,286
1876,chr1,1876,51
1877,chr1,1877,19
1878,chr1,1878,7
1879,chr1,1879,16
1880,chr1,1880,11
1881,chr1,1881,9
1882,chr1,1882,15
1883,chr1,1883,9
1884,chr1,1884,6
1885,chr1,1885,17
1886,chr1,1886,151
1887,chr1,1887,33
1888,chr1,1888,24
1889,chr1,1889,17
1890,chr1,1890,19
1891,chr1,1891,14
1892,chr1,1892,35
1893,chr1,1893,44
1894,chr1,1894,9
1895,chr1,1895,11
1896,chr1,1896,39
1897,chr1,1897,28
1898,chr1,1898,8
1899,chr1,1899,56
1900,chr1,1900,3
1901,chr1,1901,6
1902,chr1,1902,17
1903,chr1,1903,5
1904,chr1,1904,18
1905,chr1,1905,9
1906,chr1,1906,24
1907,chr1,1907,4
1908,chr1,1908,13
1909,chr1,1909,11
1910,chr1,1910,31
1911,chr1,1911,960
1912,chr1,1912,6
1913,chr1,1913,11
1914,chr1,1914,12
1915,chr1,1915,9
1916,chr1,1916,7
1917,chr1,1917,11
1918,chr1,1918,4
1919,chr1,1919,29
1920,chr1,1920,15
1921,chr1,1921,8
1922,chr1,1922,1993
1923,chr1,1923,29
1924,chr1,1924,26
1925,chr1,1925,8616
1926,chr1,1926,11262
1927,chr1,1927,131
1928,chr1,1928,27
1929,chr1,1929,6508
1930,chr1,1930,14191
1931,chr1,1931,2500
1932,chr1,1932,1765
1933,chr1,1933,24
1934,chr1,1934,18
1935,chr1,1935,10
1936,chr1,1936,6
1937,chr1,1937,8
1938,chr1,1938,23
1939,chr1,1939,22
1940,chr1,1940,10
1941,chr1,1941,34290
1942,chr1,1942,40
1943,chr1,1943,82
1944,chr1,1944,10
1945,chr1,1945,29
1946,chr1,1946,103
1947,chr1,1947,35
1948,chr1,1948,15
1949,chr1,1949,7
1950,chr1,1950,128
1951,chr1,1951,10
1952,chr1,1952,20
1953,chr1,1953,12
1954,chr1,1954,12
1955,chr1,1955,5
1956,chr1,1956,10
1957,chr1,1957,6
1958,chr1,1958,8
1959,chr1,1959,5
1960,chr1,1960,14
1961,chr1,1961,26
1962,chr1,1962,4
1963,chr1,1963,9
1964,chr1,1964,24
1965,chr1,1965,3
1966,chr1,1966,9
1967,chr1,1967,10
1968,chr1,1968,86
1969,chr1,1969,52
1970,chr1,1970,2811
1971,chr1,1971,878
1972,chr1,1972,26
1973,chr1,1973,20
1974,chr1,1974,375
1975,chr1,1975,181
1976,chr1,1976,721
1977,chr1,1977,1223
1978,chr1,1978,21
1979,chr1,1979,17
1980,chr1,1980,18
1981,chr1,1981,40
1982,chr1,1982,3768
1983,chr1,1983,8
1984,chr1,1984,18
1985,chr1,1985,26
1986,chr1,1986,1209
1987,chr1,1987,13753
1988,chr1,1988,19
1989,chr1,1989,218
1990,chr1,1990,20
1991,chr1,1991,12
1992,chr1,1992,8
1993,chr1,1993,5213
1994,chr1,1994,12
1995,chr1,1995,23
1996,chr1,1996,20
1997,chr1,1997,14
1998,chr1,1998,59
1999,chr1,1999,122
2000,chr1,2000,19
2001,chr1,2001,23
2002,chr1,2002,12
2003,chr1,2003,1966
2004,chr1,2004,129
2005,chr1,2005,1427
2006,chr1,2006,1399
2007,chr1,2007,109
2008,chr1,2008,6955
2009,chr1,2009,518
2010,chr1,2010,11
2011,chr1,2011,74
2012,chr1,2012,3
2013,chr1,2013,73
2014,chr1,2014,737
2015,chr1,2015,139
2016,chr1,2016,44
2017,chr1,2017,150
2018,chr1,2018,2303
2019,chr1,2019,3131
2020,chr1,2020,69
2021,chr1,2021,569
2022,chr1,2022,15
2023,chr1,2023,625
2024,chr1,2024,1845
2025,chr1,2025,775
2026,chr1,2026,784
2027,chr1,2027,7665
2028,chr1,2028,5861
2029,chr1,2029,4124
2030,chr1,2030,160
2031,chr1,2031,27
2032,chr1,2032,32064
2033,chr1,2033,86
2034,chr1,2034,64
2035,chr1,2035,29
2036,chr1,2036,1646
2037,chr1,2037,3324
2038,chr1,2038,14463
2039,chr1,2039,311
2040,chr1,2040,44
2041,chr1,2041,28
2042,chr1,2042,13
2043,chr1,2043,3942
2044,chr1,2044,484
2045,chr1,2045,3541
2046,chr1,2046,48
2047,chr1,2047,12
2048,chr1,2048,27
2049,chr1,2049,16
2050,chr1,2050,1417
2051,chr1,2051,885
2052,chr1,2052,307
2053,chr1,2053,3931
2054,chr1,2054,21
2055,chr1,2055,9643
2056,chr1,2056,21538
2057,chr1,2057,1236
2058,chr1,2058,77
2059,chr1,2059,0
2060,chr1,2060,15
2061,chr1,2061,3002
2062,chr1,2062,2880
2063,chr1,2063,22
2064,chr1,2064,6
2065,chr1,2065,482
2066,chr1,2066,610
2067,chr1,2067,3168
2068,chr1,2068,816
2069,chr1,2069,773
2070,chr1,2070,12673
2071,chr1,2071,48
2072,chr1,2072,1026
2073,chr1,2073,110
2074,chr1,2074,936
2075,chr1,2075,2786
2076,chr1,2076,6094
2077,chr1,2077,391
2078,chr1,2078,393
2079,chr1,2079,4231
2080,chr1,2080,20
2081,chr1,2081,43
2082,chr1,2082,23
2083,chr1,2083,9
2084,chr1,2084,39
2085,chr1,2085,12
2086,chr1,2086,7
2087,chr1,2087,24
2088,chr1,2088,2064
2089,chr1,2089,27
2090,chr1,2090,31
2091,chr1,2091,15
2092,chr1,2092,124
2093,chr1,2093,21
2094,chr1,2094,421
2095,chr1,2095,5
2096,chr1,2096,16
2097,chr1,2097,24
2098,chr1,2098,49
2099,chr1,2099,1047
2100,chr1,2100,893
2101,chr1,2101,19
2102,chr1,2102,17
2103,chr1,2103,50
2104,chr1,2104,2298
2105,chr1,2105,25
2106,chr1,2106,21
2107,chr1,2107,41
2108,chr1,2108,193
2109,chr1,2109,33
2110,chr1,2110,1169
2111,chr1,2111,43
2112,chr1,2112,55
2113,chr1,2113,2127
2114,chr1,2114,1493
2115,chr1,2115,2273
2116,chr1,2116,313
2117,chr1,2117,868
2118,chr1,2118,803
2119,chr1,2119,5612
2120,chr1,2120,90
2121,chr1,2121,807
2122,chr1,2122,4617
2123,chr1,2123,77
2124,chr1,2124,582
2125,chr1,2125,2652
2126,chr1,2126,388
2127,chr1,2127,980
2128,chr1,2128,126
2129,chr1,2129,1718
2130,chr1,2130,1439
2131,chr1,2131,2371
2132,chr1,2132,47
2133,chr1,2133,102
2134,chr1,2134,655
2135,chr1,2135,31
2136,chr1,2136,23
2137,chr1,2137,8
2138,chr1,2138,13
2139,chr1,2139,24
2140,chr1,2140,11
2141,chr1,2141,16
2142,chr1,2142,32
2143,chr1,2143,6
2144,chr1,2144,78
2145,chr1,2145,1336
2146,chr1,2146,7844
2147,chr1,2147,611
2148,chr1,2148,8180
2149,chr1,2149,16
2150,chr1,2150,179
2151,chr1,2151,14
2152,chr1,2152,5
2153,chr1,2153,10
2154,chr1,2154,9
2155,chr1,2155,166
2156,chr1,2156,342
2157,chr1,2157,1262
2158,chr1,2158,17
2159,chr1,2159,25
2160,chr1,2160,2
2161,chr1,2161,115
2162,chr1,2162,13
2163,chr1,2163,26
2164,chr1,2164,13
2165,chr1,2165,31
2166,chr1,2166,8
2167,chr1,2167,8
2168,chr1,2168,25
2169,chr1,2169,4
2170,chr1,2170,13
2171,chr1,2171,9
2172,chr1,2172,15
2173,chr1,2173,7
2174,chr1,2174,11
2175,chr1,2175,12
2176,chr1,2176,151
2177,chr1,2177,557
2178,chr1,2178,29
2179,chr1,2179,13
2180,chr1,2180,189
2181,chr1,2181,13
2182,chr1,2182,13
2183,chr1,2183,8
2184,chr1,2184,2051
2185,chr1,2185,388
2186,chr1,2186,18
2187,chr1,2187,9
2188,chr1,2188,221
2189,chr1,2189,18
2190,chr1,2190,4
2191,chr1,2191,12
2192,chr1,2192,50
2193,chr1,2193,623
2194,chr1,2194,126
2195,chr1,2195,50
2196,chr1,2196,217
2197,chr1,2197,5044
2198,chr1,2198,11
2199,chr1,2199,28
2200,chr1,2200,58
2201,chr1,2201,5375
2202,chr1,2202,1794
2203,chr1,2203,11801
2204,chr1,2204,12193
2205,chr1,2205,24
2206,chr1,2206,103
2207,chr1,2207,151
2208,chr1,2208,579
2209,chr1,2209,775
2210,chr1,2210,17
2211,chr1,2211,11
2212,chr1,2212,124
2213,chr1,2213,17
2214,chr1,2214,13
2215,chr1,2215,10
2216,chr1,2216,10
2217,chr1,2217,11
2218,chr1,2218,1421
2219,chr1,2219,714
2220,chr1,2220,18
2221,chr1,2221,35
2222,chr1,2222,28
2223,chr1,2223,367
2224,chr1,2224,29
2225,chr1,2225,15
2226,chr1,2226,1197
2227,chr1,2227,989
2228,chr1,2228,7005
2229,chr1,2229,1147
2230,chr1,2230,153
2231,chr1,2231,46
2232,chr1,2232,80
2233,chr1,2233,62
2234,chr1,2234,41
2235,chr1,2235,14
2236,chr1,2236,5
2237,chr1,2237,58
2238,chr1,2238,161
2239,chr1,2239,1121
2240,chr1,2240,10008
2241,chr1,2241,2605
2242,chr1,2242,512
2243,chr1,2243,3717
2244,chr1,2244,682
2245,chr1,2245,8069
2246,chr1,2246,636
2247,chr1,2247,168
2248,chr1,2248,33
2249,chr1,2249,127
2250,chr1,2250,23
2251,chr1,2251,48
2252,chr1,2252,94
2253,chr1,2253,24
2254,chr1,2254,22
2255,chr1,2255,1280
2256,chr1,2256,364
2257,chr1,2257,32
2258,chr1,2258,68
2259,chr1,2259,16868
2260,chr1,2260,441
2261,chr1,2261,2575
2262,chr1,2262,22573
2263,chr1,2263,2273
2264,chr1,2264,485
2265,chr1,2265,4171
2266,chr1,2266,1793
2267,chr1,2267,17
2268,chr1,2268,427
2269,chr1,2269,143
2270,chr1,2270,165
2271,chr1,2271,116
2272,chr1,2272,5
2273,chr1,2273,18
2274,chr1,2274,101
2275,chr1,2275,1369
2276,chr1,2276,5552
2277,chr1,2277,413
2278,chr1,2278,974
2279,chr1,2279,196
2280,chr1,2280,35
2281,chr1,2281,927
2282,chr1,2282,4457
2283,chr1,2283,585
2284,chr1,2284,14
2285,chr1,2285,78
2286,chr1,2286,619
2287,chr1,2287,156
2288,chr1,2288,7256
2289,chr1,2289,9
2290,chr1,2290,27
2291,chr1,2291,55
2292,chr1,2292,20
2293,chr1,2293,79
2294,chr1,2294,802
2295,chr1,2295,725
2296,chr1,2296,548
2297,chr1,2297,1966
2298,chr1,2298,2190
2299,chr1,2299,13
2300,chr1,2300,12
2301,chr1,2301,13
2302,chr1,2302,37
2303,chr1,2303,115
2304,chr1,2304,356
2305,chr1,2305,11
2306,chr1,2306,16
2307,chr1,2307,1024
2308,chr1,2308,203
2309,chr1,2309,163
2310,chr1,2310,493
2311,chr1,2311,4963
2312,chr1,2312,807
2313,chr1,2313,735
2314,chr1,2314,2962
2315,chr1,2315,3252
2316,chr1,2316,654
2317,chr1,2317,2212
2318,chr1,2318,11
2319,chr1,2319,29
2320,chr1,2320,19
2321,chr1,2321,44
2322,chr1,2322,33
2323,chr1,2323,296
2324,chr1,2324,13
2325,chr1,2325,10
2326,chr1,2326,4
2327,chr1,2327,28
2328,chr1,2328,19
2329,chr1,2329,506
2330,chr1,2330,129
2331,chr1,2331,623
2332,chr1,2332,94
2333,chr1,2333,175
2334,chr1,2334,7651
2335,chr1,2335,45
2336,chr1,2336,11
2337,chr1,2337,33
2338,chr1,2338,158
2339,chr1,2339,343
2340,chr1,2340,26
2341,chr1,2341,19
2342,chr1,2342,22
2343,chr1,2343,29
2344,chr1,2344,475
2345,chr1,2345,5117
2346,chr1,2346,66
2347,chr1,2347,8652
2348,chr1,2348,1160
2349,chr1,2349,76
2350,chr1,2350,211
2351,chr1,2351,276
2352,chr1,2352,8607
2353,chr1,2353,8971
2354,chr1,2354,2235
2355,chr1,2355,1271
2356,chr1,2356,1886
2357,chr1,2357,72
2358,chr1,2358,631
2359,chr1,2359,2241
2360,chr1,2360,78
2361,chr1,2361,1291
2362,chr1,2362,114
2363,chr1,2363,2639
2364,chr1,2364,295
2365,chr1,2365,50
2366,chr1,2366,513
2367,chr1,2367,4074
2368,chr1,2368,58
2369,chr1,2369,332
2370,chr1,2370,5644
2371,chr1,2371,793
2372,chr1,2372,16
2373,chr1,2373,16
2374,chr1,2374,15
2375,chr1,2375,9
2376,chr1,2376,20
2377,chr1,2377,1958
2378,chr1,2378,27
2379,chr1,2379,18
2380,chr1,2380,132
2381,chr1,2381,1885
2382,chr1,2382,74
2383,chr1,2383,8
2384,chr1,2384,18
2385,chr1,2385,31
2386,chr1,2386,17
2387,chr1,2387,30
2388,chr1,2388,6
2389,chr1,2389,16
2390,chr1,2390,28
2391,chr1,2391,3
2392,chr1,2392,332
2393,chr1,2393,12
2394,chr1,2394,10
2395,chr1,2395,8
2396,chr1,2396,126
2397,chr1,2397,26
2398,chr1,2398,13
2399,chr1,2399,10
2400,chr1,2400,20
2401,chr1,2401,769
2402,chr1,2402,30
2403,chr1,2403,261
2404,chr1,2404,327
2405,chr1,2405,30
2406,chr1,2406,44
2407,chr1,2407,40
2408,chr1,2408,199
2409,chr1,2409,881
2410,chr1,2410,1660
2411,chr1,2411,48
2412,chr1,2412,5
2413,chr1,2413,27
2414,chr1,2414,12
2415,chr1,2415,9
2416,chr1,2416,2084
2417,chr1,2417,1232
2418,chr1,2418,39
2419,chr1,2419,7570
2420,chr1,2420,1289
2421,chr1,2421,114
2422,chr1,2422,21
2423,chr1,2423,25
2424,chr1,2424,34
2425,chr1,2425,79
2426,chr1,2426,31
2427,chr1,2427,24
2428,chr1,2428,35
2429,chr1,2429,566
2430,chr1,2430,23
2431,chr1,2431,26489
2432,chr1,2432,2307
2433,chr1,2433,2924
2434,chr1,2434,536
2435,chr1,2435,638
2436,chr1,2436,999
2437,chr1,2437,342
2438,chr1,2438,197
2439,chr1,2439,56
2440,chr1,2440,110
2441,chr1,2441,14
2442,chr1,2442,553
2443,chr1,2443,9
2444,chr1,2444,138
2445,chr1,2445,5167
2446,chr1,2446,121
